brain.1	fetal.brain.1	bg1	bg2
36739_at	27.9468432593913	125.359222987592	0	0
36740_at	467.35399943533	232.901339352843	0	0
36741_at	81.8269901363544	28.995063822296	0	0
36742_at	71.9507283806259	173.29734657165	0	0
36743_at	52.8661378618654	67.328535794737	0	0
36744_at	16.342979312656	89.8939976985519	0	0
36745_at	1406.87048855129	2047.21442309512	0	0
36746_s_at	104.163946407294	133.784100349916	0	0
36747_at	559.521675231152	929.086531078398	0	0
36748_at	506.873534690823	459.977122081841	0	0
36749_at	26.5844515357247	35.5436824759435	0	0
36750_at	1554.17711127639	1994.51566178206	0	0
36751_at	88.923909723805	197.5319878412	0	0
36752_at	16.3374378050114	151.15207189062	0	0
36753_at	598.251783711719	395.658711335868	0	0
36754_at	398.53433339263	348.130330261171	0	0
36755_s_at	216.65097295505	206.510409618468	0	0
36756_at	41.7879010005441	55.95055121179	0	0
36757_at	22.9704358785432	27.3242191366878	0	0
36758_at	85.417913068784	93.8661833301967	0	0
36759_at	978.493108194707	795.575267710765	0	0
36760_at	239.928582448761	385.050425768096	0	0
36761_at	96.3048307894115	101.22481772109	0	0
36762_at	528.863795629065	453.449488236016	0	0
36763_at	60.6756101508313	209.02834469974	0	0
36764_at	2657.79999409849	874.158651780937	0	0
36765_at	926.136020727196	413.375532573649	0	0
36766_at	33.3498364304904	37.1359256033862	0	0
36767_at	17.4681342373149	16.8783089981495	0	0
36768_at	119.486953431184	225.523163740732	0	0
36769_at	128.221706326116	83.801767388819	0	0
36770_at	158.75594664561	325.504192013539	0	0
36771_at	73.5471671084753	85.199147093595	0	0
36772_at	14.9621515999672	29.7928631913312	0	0
36773_f_at	224.316111837393	136.800748197432	0	0
36774_f_at	37.9141912123825	35.0562682337408	0	0
36775_f_at	48.4629125466889	72.7386290771713	0	0
36776_at	53.26195379433	59.0494198166874	0	0
36777_at	61.5944569297741	82.6002660893583	0	0
36778_at	49.0353428012314	42.9745708770146	0	0
36779_at	109.813201389758	109.440525617554	0	0
36780_at	52820.9530840832	10765.9939253246	0	0
36781_at	25.5493274808228	141.440822739316	0	0
36782_s_at	31.7726898898772	66.4575236186642	0	0
36783_f_at	323.887970821735	3422.56162324957	0	0
36784_at	683.008060560067	43.5440226624507	0	0
36785_at	3123.97894928657	1220.99849986643	0	0
36786_at	3160.16009576109	4523.17546914346	0	0
36787_at	88.4706304303667	71.7728328646275	0	0
36788_at	64.7478078559281	60.289410899424	0	0
36789_f_at	155.757163378979	134.720747757844	0	0
36790_at	533.829782435407	1093.12491091844	0	0
36791_g_at	328.146111934365	495.837632087187	0	0
36792_at	394.35856968365	515.30565526858	0	0
36793_at	11.8345978471692	39.6979368069154	0	0
36794_at	75.2021873723082	176.122875795824	0	0
36795_at	13926.8905729104	3693.09941060765	0	0
36796_at	93.060243252321	16.8848886969706	0	0
36797_at	53.7132190058265	14.8360544742728	0	0
36798_g_at	388.732647798908	413.736285245869	0	0
36799_at	59.0650031815916	223.023813608721	0	0
368_at	317.178341916615	191.057076853732	0	0
36800_at	49.5339870910003	92.0045198973195	0	0
36801_at	25.2822099659022	21.7170663064952	0	0
36802_at	61.7346512174511	143.332634848084	0	0
36803_at	41.1646192766006	117.095935746935	0	0
36804_at	176.373053234482	188.809926997945	0	0
36805_s_at	68.6438453434762	67.2552911356581	0	0
36806_at	56.297075006129	60.5635368576973	0	0
36807_at	130.091044026874	151.579103423893	0	0
36808_at	11.7755017235844	7.65072743207284	0	0
36809_at	53.4600617770305	31.2440648898869	0	0
36810_at	62.4219278434631	290.625769159466	0	0
36811_at	15.9941098158453	14.4106135488865	0	0
36812_at	166.782432068271	147.377677792924	0	0
36813_at	229.187940743776	326.413546517003	0	0
36814_at	642.097760493079	1775.02026101853	0	0
36815_at	4439.8983784473	5823.40945340538	0	0
36816_s_at	28.2905082262758	98.6146974735045	0	0
36817_at	22.1836420278235	42.5881242580986	0	0
36818_at	375.794512377342	426.345491328871	0	0
36819_at	72.0075051518975	128.728861032652	0	0
36820_r_at	15.3237892507021	31.0487032302486	0	0
36821_at	2249.49185092924	1671.14198447457	0	0
36822_at	446.374248630451	1067.89474544685	0	0
36823_at	3421.48412943425	1567.49431943753	0	0
36824_at	527.361605523708	699.122291895827	0	0
36825_at	93.6746228949102	33.4240506928797	0	0
36826_at	972.162897599335	1085.70404314719	0	0
36827_at	473.966537158904	504.344129232735	0	0
36828_at	344.331051533974	479.469262552161	0	0
36829_at	1894.81805382844	1339.16046560444	0	0
36830_at	122.372803771158	109.759198808968	0	0
36831_at	129.651311426195	235.2430079657	0	0
36832_at	159.992688836982	83.1335481722356	0	0
36833_at	653.017646306726	512.662709115209	0	0
36834_at	652.107263912302	539.868697583718	0	0
36835_at	123.648380262029	168.982187818028	0	0
36836_at	46.6111821620267	275.965757044546	0	0
36837_at	28.294578637907	72.3457672766529	0	0
36838_at	44.5099470939097	75.6442233574294	0	0
36839_at	44.9516523713168	135.60134954045	0	0
36840_at	1754.126500396	1100.68927195387	0	0
36841_at	731.977880733806	214.861984361621	0	0
36842_at	360.543119371476	608.454439042098	0	0
36843_at	306.806913806141	326.084331401234	0	0
36844_at	1051.44203425112	1646.56605387731	0	0
36845_at	890.826472075146	1778.39797888594	0	0
36846_s_at	1555.32614954565	1231.46591101836	0	0
36847_r_at	192.391646544786	569.357946827817	0	0
36848_r_at	119.741115646915	105.389830733078	0	0
36849_at	47.2073808970778	51.2260420000769	0	0
36850_at	40.7727049461593	156.616545215487	0	0
36851_g_at	326.719377220584	1325.68867848755	0	0
36852_at	461.184457055394	618.797653020322	0	0
36853_at	109.066174507724	980.55371440952	0	0
36854_s_at	124.145302014172	854.283528366328	0	0
36855_r_at	319.543837797198	1078.89884982556	0	0
36856_at	456.286849184475	73.2693952179864	0	0
36857_at	170.611158974411	335.130273592408	0	0
36858_at	265.851028606894	157.222386146078	0	0
36859_at	446.361117259966	429.659262413574	0	0
36860_at	308.148497961067	498.617604740655	0	0
36861_at	114.779158084403	213.345444007103	0	0
36862_at	1244.09840585198	940.354322607846	0	0
36863_at	22.3314687407189	88.9539596820972	0	0
36864_at	107.389567269779	301.258774319591	0	0
36865_at	472.331489997858	477.778515825597	0	0
36866_at	27.2954676552958	67.6570141499857	0	0
36867_at	996.533551942836	601.934371741063	0	0
36868_at	180.34093283381	345.588473951084	0	0
36869_at	51.8634515666715	160.661237366537	0	0
36870_at	427.793628878739	651.31826783559	0	0
36871_at	40.650734078536	39.3840575370659	0	0
36872_at	1635.10855321938	794.216962347162	0	0
36873_at	125.11090992422	285.872455576461	0	0
36874_at	31.7456137896942	76.4187644485007	0	0
36875_at	152.336397349783	208.4384301228	0	0
36876_at	107.720895607561	112.003873291461	0	0
36877_at	23.1640269733861	19.9019388095834	0	0
36878_f_at	45.6151775794912	42.0745106603143	0	0
36879_at	34.1904321753329	22.5289601104379	0	0
36880_at	781.707592019142	421.628765836891	0	0
36881_at	637.502271322016	52.9807984344292	0	0
36882_at	34.5803188567882	31.2319826748696	0	0
36883_at	613.42593248112	851.558946719767	0	0
36884_at	13.4484245181582	16.799923903391	0	0
36885_at	63.5557137514452	38.3851302528108	0	0
36886_f_at	77.9814871874922	114.749223172059	0	0
36887_f_at	37.5703843733012	25.8704988645663	0	0
36888_at	561.58324631773	1200.99528226977	0	0
36889_at	160.944642898202	145.778542806034	0	0
36890_at	520.32969844464	233.557586757734	0	0
36891_at	539.960706435581	437.577814130303	0	0
36892_at	1302.19924211442	733.246412312286	0	0
36893_at	76.5874578635597	6.81837797321444	0	0
36894_at	4327.6391958541	549.071127659149	0	0
36895_at	66.2820807853912	152.999557387359	0	0
36896_s_at	42.1297145360274	240.506616611367	0	0
36897_at	830.74451305096	509.723419432576	0	0
36898_r_at	110.242856878242	228.844735091338	0	0
36899_at	2223.1606953712	3608.96614296054	0	0
369_s_at	74.8585064170341	505.964036253642	0	0
36900_at	1180.23008095323	541.996081947962	0	0
36901_at	67.4217006955921	131.868786257097	0	0
36902_at	931.112372863504	353.894733503576	0	0
36903_at	221.774760356698	311.319162572872	0	0
36904_at	60.9317903019739	64.6139093612009	0	0
36905_at	293.998924144845	534.844644857373	0	0
36906_at	848.427570365366	3658.0673426127	0	0
36907_at	1205.54483371294	1223.76250476565	0	0
36908_at	127.874429479468	132.125602167244	0	0
36909_at	66.7690919347224	191.026075656706	0	0
36910_at	724.23542597146	518.306658459009	0	0
36911_at	46.3433477737896	17.5014539297961	0	0
36912_at	160.601549937236	56.7744848948214	0	0
36913_at	147.397190660193	297.532730226114	0	0
36914_at	59.081380258997	68.9085995710162	0	0
36915_at	328.285700541701	375.570215616302	0	0
36916_at	702.1777076541	612.207685309255	0	0
36917_at	178.932449773893	191.806763990478	0	0
36918_at	357.715733833334	478.490594817601	0	0
36919_r_at	15.4973208130793	90.256525754217	0	0
36920_at	90.8267069694703	20.3695398675126	0	0
36921_at	824.410034653534	713.55207827472	0	0
36922_at	95.905582705551	114.39438973362	0	0
36923_at	56.7196382024544	76.3700770814956	0	0
36924_r_at	930.425570185946	1384.88925933346	0	0
36925_at	3464.18778016335	280.80285951386	0	0
36926_at	592.528766881055	1269.46075567209	0	0
36927_at	54.6620610838511	199.383174332455	0	0
36928_at	1735.64974893298	2576.54811276846	0	0
36929_at	255.143901392826	265.292127605213	0	0
36930_at	279.904459645394	225.203039508368	0	0
36931_at	1637.99417543636	596.483125841008	0	0
36932_at	357.497645406083	314.562023556652	0	0
36933_at	2238.32108584516	1716.07196382814	0	0
36934_at	187.560785293127	262.480947701226	0	0
36935_at	960.740981941073	984.06616633657	0	0
36936_at	651.347106897049	659.869936899281	0	0
36937_s_at	156.198891820484	242.226715872776	0	0
36938_at	1974.90274855574	3393.90340451938	0	0
36939_at	5167.26314258097	9561.44285592128	0	0
36940_at	969.304896137112	795.534195502482	0	0
36941_at	7359.66471240346	12979.4610918633	0	0
36942_at	1044.26181297119	1030.0562455345	0	0
36943_r_at	144.697347541719	413.39217863908	0	0
36944_f_at	159.998942897142	260.365370015782	0	0
36945_at	1477.74603925375	1187.46609948691	0	0
36946_at	632.189448718416	1624.14536329287	0	0
36947_s_at	28.1958286497572	53.6083973682996	0	0
36948_at	1124.63636788956	1204.46604565559	0	0
36949_at	2438.91616795177	1455.80797707161	0	0
36950_at	1231.03634065328	854.761386971068	0	0
36951_at	851.00847533145	489.325681595775	0	0
36952_at	918.058313515706	957.304875941225	0	0
36953_at	464.23391552552	661.78327861642	0	0
36954_at	646.525540747917	699.203308588272	0	0
36955_at	471.264577067454	535.727276016442	0	0
36956_at	480.689634292573	492.322247506044	0	0
36957_at	619.732415366337	1015.87440954855	0	0
36958_at	951.9868605677	1491.91451691074	0	0
36959_at	595.452565884945	507.998057606719	0	0
36960_at	615.717949299321	409.756351737884	0	0
36961_at	400.85796535935	381.441581470204	0	0
36962_at	1329.03307793014	1339.76513476462	0	0
36963_at	2134.87608213954	2609.27676693932	0	0
36964_at	291.90368944276	439.009121890691	0	0
36965_at	1656.40728006196	3398.31576502386	0	0
36966_at	24.7455387665303	64.1868306069545	0	0
36967_g_at	36.5789982525253	257.755659700818	0	0
36968_s_at	161.192854833759	433.176459931637	0	0
36969_at	106.459470647493	97.826996066717	0	0
36970_at	318.246830467709	815.948796558179	0	0
36971_at	547.34461700985	961.99440089508	0	0
36972_at	3048.62786990217	2380.36509194182	0	0
36973_at	1425.19955356783	1516.43593959043	0	0
36974_at	147.160675426772	177.316898944696	0	0
36975_at	1978.57008513454	2362.33580372801	0	0
36976_at	202.312712828112	893.837165644354	0	0
36977_at	1054.59822596336	117.635223159588	0	0
36978_at	204.912552768408	317.164646033379	0	0
36979_at	1756.41193142787	1354.56889736484	0	0
36980_at	250.163982934493	189.947524420588	0	0
36981_at	2190.69024728233	3482.64971683028	0	0
36982_at	1148.52579591148	1430.40040878602	0	0
36983_f_at	22.5238166213071	21.8425797364278	0	0
36984_f_at	270.379890593093	212.483132071452	0	0
36985_at	1636.55387625581	2172.61537488555	0	0
36986_at	5240.63104620747	4114.15594017783	0	0
36987_at	885.113735617404	1253.74199526919	0	0
36988_at	690.531855861313	621.078387549054	0	0
36989_at	1053.59002464693	1157.54986027397	0	0
36990_at	8134.31113158947	6539.7343229771	0	0
36991_at	2061.74811978305	2395.85048552927	0	0
36992_at	2000.85122053351	2129.3352714435	0	0
36993_at	197.943002210472	242.502938528719	0	0
36994_at	11829.7606996672	5705.40737852146	0	0
36995_at	50.7821916317881	102.389981752619	0	0
36996_at	4775.24611666962	3040.87006914052	0	0
36997_at	797.363054141832	451.840228308683	0	0
36998_s_at	721.447755720747	1289.82428274051	0	0
36999_at	97.1732287016437	536.644952499106	0	0
370_at	37.6408617098857	176.355615882626	0	0
37000_at	1631.27725142474	1436.65768529669	0	0
37001_at	635.680670262086	499.265937424168	0	0
37002_at	480.967283962837	372.196932625045	0	0
37003_at	1368.01488038985	926.59863598522	0	0
37004_at	154.301124391318	203.951767703664	0	0
37005_at	4795.62373495448	1465.12197925248	0	0
37006_at	16.0739293940097	11.8631068415996	0	0
37007_at	602.329435050075	468.467311733538	0	0
37008_r_at	14.5372971359931	13.7483506460846	0	0
37009_at	307.143830438245	346.956278131008	0	0
37010_at	685.456304338598	574.087940852688	0	0
37011_at	83.1590157469507	62.0096499983955	0	0
37012_at	1484.93902755239	1757.99124344123	0	0
37013_at	253.231823973038	203.098508396331	0	0
37014_at	257.900342592569	107.095223162203	0	0
37015_at	387.103551007476	94.448763499714	0	0
37016_at	1295.39248099375	422.411404051239	0	0
37017_at	170.092246413546	169.791833492268	0	0
37018_at	16.6106034301097	14.2566945213615	0	0
37019_at	9.61275701004783	9.35993315565874	0	0
37020_at	15.3875760890866	26.6106435692382	0	0
37021_at	1775.73464899011	423.981659242722	0	0
37022_at	560.931727450048	418.220736599104	0	0
37023_at	35.9269490653572	30.5783087212276	0	0
37024_at	332.166724629151	328.278696807193	0	0
37025_at	845.753143915103	876.156890698222	0	0
37026_at	695.565885392558	2143.67862679866	0	0
37027_at	1767.69988200227	698.637527637072	0	0
37028_at	559.51782208139	651.201003764747	0	0
37029_at	2947.70424630285	2669.20884154419	0	0
37030_at	322.863625185125	342.641048738036	0	0
37031_at	330.728739087607	352.485843986102	0	0
37032_at	43.257200304457	36.9249699042753	0	0
37033_s_at	2169.39582165397	1428.07990224576	0	0
37034_at	1224.23823813767	1623.07747286778	0	0
37035_at	539.944268317828	689.517641577666	0	0
37036_at	227.130680914833	233.062338231798	0	0
37037_at	335.943784327247	447.578528360563	0	0
37038_at	469.362234350648	689.171953095507	0	0
37039_at	2158.03269819237	400.806338153788	0	0
37040_at	1319.41317375429	1227.51999131697	0	0
37041_at	447.165250817714	266.886380295837	0	0
37042_at	313.532677027871	569.560461027734	0	0
37043_at	1582.01391313809	877.577711896479	0	0
37044_at	47.6017534537361	28.0449844238587	0	0
37045_at	274.703326551959	262.979299588611	0	0
37046_at	319.545200248305	337.141134547904	0	0
37047_at	1570.3340656738	702.142555476244	0	0
37048_at	610.46639661024	186.850136382899	0	0
37049_g_at	2498.9024903105	1320.4111202683	0	0
37050_r_at	359.222600168991	233.104725784052	0	0
37051_at	169.546484419057	162.708640874269	0	0
37052_at	17.9736861293648	55.1215756314935	0	0
37053_at	837.724888874788	963.940564664302	0	0
37054_at	181.322063884099	156.370680819004	0	0
37055_at	17.9717551619811	78.8897634713786	0	0
37056_at	29.7665696101355	155.818533908874	0	0
37057_s_at	50.3314565237559	116.620696347624	0	0
37058_at	21.4684371632363	14.2975253019255	0	0
37059_at	28.9482585028136	21.2094027960503	0	0
37060_at	925.7891500279	432.55740306714	0	0
37061_at	63.5411174506129	190.150405676299	0	0
37062_at	1311.40802018943	1443.30028123326	0	0
37063_r_at	2.4448045159841	1.31915480787258	0	0
37064_at	36.5144367055185	86.9752895804872	0	0
37065_f_at	59.5182415531073	56.1937393416207	0	0
37066_at	25.9585662750954	34.3292832629997	0	0
37067_at	262.836369776109	367.473243204622	0	0
37068_at	17.0985104824223	71.651698041018	0	0
37069_at	226.629353970302	500.196518062552	0	0
37070_at	249.403230479079	305.15336735316	0	0
37071_at	51.6108487825265	61.6309447104437	0	0
37072_at	71.8870556126076	107.173183592235	0	0
37073_at	108.458840679133	153.649499901856	0	0
37074_at	59.1140389951371	49.9056376051085	0	0
37075_at	64.0774435334927	146.205831228936	0	0
37076_at	36.8677821035995	39.8529639976367	0	0
37077_at	312.358731763759	391.8642323626	0	0
37078_at	135.964542252105	242.988044816089	0	0
37079_at	79.1197111508292	112.452288755186	0	0
37080_at	125.459036172141	130.224912214853	0	0
37081_at	67.148972418464	275.845393836245	0	0
37082_at	138.104191671191	280.654936056797	0	0
37083_s_at	13.703525000191	13.3416886277444	0	0
37084_at	92.2009591345134	99.943447580266	0	0
37085_g_at	455.214216019184	582.985725907673	0	0
37086_at	22.6993101173604	9.0653863078515	0	0
37087_at	15.7261215788006	17.6210063460436	0	0
37088_at	219.245659117713	598.283774368061	0	0
37089_at	22.0184814303446	31.5585564738174	0	0
37090_at	15.1320536320119	9.69562668379717	0	0
37091_g_at	6.52196588315246	4.74123447321181	0	0
37092_at	194.898105223605	353.186168528452	0	0
37093_at	61.928015667186	56.5891379960687	0	0
37094_at	73.0786193007174	87.1377702287269	0	0
37095_r_at	685.100183121803	354.931508183882	0	0
37096_at	64.6729949925192	22.8096220375909	0	0
37097_at	101.880430694698	200.163925278418	0	0
37098_at	161.977995686752	214.628397087235	0	0
37099_at	201.862860332526	47.7397037720983	0	0
371_at	621.60624459987	402.699761577054	0	0
37100_at	455.830777453876	393.113083348967	0	0
37101_at	621.800845241666	614.820005306183	0	0
37102_at	95.113140730973	48.7952869091302	0	0
37103_at	91.9776772221725	317.91391007616	0	0
37104_at	43.0516592989558	41.1687338321248	0	0
37105_at	139.123144855279	156.871628358831	0	0
37106_at	13.1194751777912	174.798631414347	0	0
37107_at	143.908201303497	320.144429565438	0	0
37108_at	12.6525880444148	26.7395386315363	0	0
37109_at	170.948878160398	134.614137457454	0	0
37110_at	72.8246903935974	31.1414580366235	0	0
37111_g_at	246.726240652809	280.8363235167	0	0
37112_at	91.4344661251426	271.95312588065	0	0
37113_at	378.77828692622	115.969262472338	0	0
37114_at	101.655373208535	44.6668018280863	0	0
37115_at	73.016611754497	59.1446032215359	0	0
37116_at	28.1460559124251	105.297972169067	0	0
37117_at	113.053577691673	241.349090780817	0	0
37118_at	178.328594791932	252.38467406583	0	0
37119_at	189.825340915633	225.810992852191	0	0
37120_at	49.4016390650324	101.172665573939	0	0
37121_at	111.922002359735	73.884552727782	0	0
37122_at	198.163019214928	153.944452749621	0	0
37123_at	60.9334027204593	52.1125093811054	0	0
37124_i_at	13.363660158523	16.2327964254224	0	0
37125_f_at	10.8966462948708	12.5165558466381	0	0
37126_at	43.808989216789	114.254054403765	0	0
37127_at	18.5677544778958	23.2348112473747	0	0
37128_at	36.1160797594115	36.1397445580687	0	0
37129_at	180.833246548125	354.13646977895	0	0
37130_g_at	158.724457802592	281.849656153685	0	0
37131_at	84.2753886770597	255.264767427717	0	0
37132_at	18.802555363196	56.1467115316394	0	0
37133_at	349.941978633031	375.641750240363	0	0
37134_f_at	2371.71374436339	1497.9293333948	0	0
37135_f_at	2802.21471198043	1841.56545108002	0	0
37136_at	395.524199176976	651.207021725305	0	0
37137_at	149.55937970424	141.639861982494	0	0
37138_at	88.4938823430314	142.413619996365	0	0
37139_at	52.4236404151225	59.0304080828757	0	0
37140_s_at	880.967897900772	765.063462848748	0	0
37141_at	6.55141683578796	6.74437518517887	0	0
37142_at	29.5287760793488	6.17903822311313	0	0
37143_s_at	204.654703523232	408.177790473493	0	0
37144_at	14.4594026670377	110.590026154203	0	0
37145_at	44.0032379100905	34.0917303883729	0	0
37146_at	138.789872193204	200.586406252744	0	0
37147_at	735.696890256458	616.177267265283	0	0
37148_at	43.6987356432597	87.1230742534921	0	0
37149_s_at	225.420746519341	101.776042758313	0	0
37150_at	94.459517268644	238.424623798809	0	0
37151_at	333.416762753346	687.550000686207	0	0
37152_at	244.082109155435	116.148140138874	0	0
37153_at	707.973042189503	818.929485954493	0	0
37154_at	132.452824648494	460.78671763905	0	0
37155_at	2491.3870900373	912.181626005793	0	0
37156_at	253.918120968908	248.91073276231	0	0
37157_at	1118.83271344948	1074.972845252	0	0
37158_at	72.2950101138067	132.77602512612	0	0
37159_at	1085.71669156625	1347.08194820979	0	0
37160_at	8.15637076268891	11.791984178337	0	0
37161_at	345.890727051625	422.613042453647	0	0
37162_at	261.827652730429	490.249749099859	0	0
37163_at	214.838339893274	300.554141510118	0	0
37164_at	22.4230454350734	27.7086782016113	0	0
37165_f_at	105.902090089596	146.795666935908	0	0
37166_at	452.829528394795	623.072567691548	0	0
37167_at	39.9803657812992	55.1040606004057	0	0
37168_at	17.9599772367228	24.8084415779577	0	0
37169_at	507.12924840192	378.904514371781	0	0
37170_at	148.923618301733	169.778814939358	0	0
37171_at	13.456439656073	15.1286650487146	0	0
37172_at	87.7227823766234	172.932131760144	0	0
37173_at	9.85545722666812	9.52633996423407	0	0
37174_at	215.445429005162	137.895300076582	0	0
37175_at	21.9332573294962	22.4764359640826	0	0
37176_at	127.972131057532	55.6961759736814	0	0
37177_at	98.2144324108532	179.467712574551	0	0
37178_at	455.820552430051	1243.35740431822	0	0
37179_at	33.2331099395669	37.9634377214944	0	0
37180_at	28.2277531058564	44.9116845668175	0	0
37181_at	822.194222294517	682.498062802408	0	0
37182_at	1960.64301168657	659.174450381258	0	0
37183_at	1320.04973057193	1749.68180579063	0	0
37184_at	4145.38641784487	2004.60974814702	0	0
37185_at	57.320090507751	34.5797602198589	0	0
37186_s_at	288.592164689613	185.157649543393	0	0
37187_at	87.6179782272881	147.056172531082	0	0
37188_at	102.687553361585	126.153749432932	0	0
37189_at	1988.31846795809	1242.5291149667	0	0
37190_at	821.176650493218	2070.78298357671	0	0
37191_at	14362.9102827971	2381.11303960499	0	0
37192_at	7968.27965211442	2686.34376813933	0	0
37193_at	88.5117874329339	403.762680137191	0	0
37194_at	175.75041731031	102.081209084256	0	0
37195_at	482.696016625237	697.328496022753	0	0
37196_at	51.407909599252	87.8909841638762	0	0
37197_s_at	101.086646166449	102.655649534441	0	0
37198_r_at	62.8394643774002	7.07589992934103	0	0
37199_at	342.761287874018	466.530548139436	0	0
372_f_at	173.417619948384	319.831120505132	0	0
37200_at	204.496864246938	237.266048932028	0	0
37201_at	178.38420309708	137.301957031038	0	0
37202_at	36.6465853509726	18.77189189407	0	0
37203_at	345.596608166511	472.431919559606	0	0
37204_at	331.818294122674	119.82079605267	0	0
37205_at	1092.38466429307	1137.22635996327	0	0
37206_at	49.779111134733	24.0453759225558	0	0
37207_at	107.917857785804	28.352705320864	0	0
37208_at	508.095282232245	75.865453036177	0	0
37209_g_at	1354.98407294317	164.615721694323	0	0
37210_at	6029.9379298387	9643.4526763944	0	0
37211_at	383.969095892097	266.741965375445	0	0
37212_at	276.874749802205	312.23047112371	0	0
37213_at	169.280402479795	115.058134857341	0	0
37214_g_at	184.07823901751	97.8300282751592	0	0
37215_at	14.0378283558467	62.6796515927768	0	0
37216_at	63.7206526720048	71.6661246900493	0	0
37217_at	49.6756629530275	54.9855617612452	0	0
37218_at	73.8898741676201	233.539343608615	0	0
37219_at	18.5011977093753	65.5004566331048	0	0
37220_at	33.7104640258347	210.891222553182	0	0
37221_at	258.31806792671	1010.17764919996	0	0
37222_at	213.544106180817	355.442860408123	0	0
37223_at	11.3561574191429	32.7811939867606	0	0
37224_at	62.8929719066108	118.486055125809	0	0
37225_at	207.709465990176	189.26576966688	0	0
37226_at	244.612061157221	320.245077145759	0	0
37227_at	20.9273280387574	43.5709298317317	0	0
37228_at	119.086623506111	451.12923009106	0	0
37229_at	250.075231907717	323.951339295907	0	0
37230_at	822.126272142937	246.648286060382	0	0
37231_at	38.5596418793492	177.473083199597	0	0
37232_at	209.913296402036	322.525080614152	0	0
37233_at	113.071119800681	35.3590539782196	0	0
37234_at	19.7662438820788	18.6847476778884	0	0
37235_g_at	13.235989481456	14.0721389437854	0	0
37236_at	50.7373772423203	5.45667977193782	0	0
37237_at	922.018642912963	680.747643189661	0	0
37238_s_at	1089.10651571625	1071.93558105887	0	0
37239_r_at	161.091509320241	92.8574590177882	0	0
37240_at	132.761085109277	136.63684898265	0	0
37241_at	1762.85685054296	1354.29606541054	0	0
37242_at	2672.84069330719	2960.76077358745	0	0
37243_at	520.383083941976	417.081585871968	0	0
37244_at	182.639554001205	269.8940622612	0	0
37245_at	19.5118983045045	122.796827394623	0	0
37246_at	1055.20552457561	1002.85423877809	0	0
37247_at	22.3377591308444	22.9690623323672	0	0
37248_at	494.671927497257	563.875143764771	0	0
37249_at	1049.22007165571	261.655267011236	0	0
37250_at	213.751557694535	351.699821378535	0	0
37251_s_at	3853.80743100025	3599.51653963859	0	0
37252_at	722.333846225576	725.962297933028	0	0
37253_at	380.948689573869	234.688927889471	0	0
37254_at	347.733392253706	428.629479699467	0	0
37255_at	70.348292745858	126.610567426267	0	0
37256_at	405.08013942816	650.237341341237	0	0
37257_at	52.4457516116111	224.812729883887	0	0
37258_at	132.131487629361	546.365643442213	0	0
37259_at	3055.64586286735	1852.13805579898	0	0
37260_at	11.3571930004315	70.4204169793134	0	0
37261_g_at	32.1405634874555	141.237588592839	0	0
37262_at	50.1504023348328	63.749703535267	0	0
37263_at	207.405135893805	269.564236081385	0	0
37264_at	199.81348379241	341.913221820614	0	0
37265_at	2241.84871437611	742.487759260814	0	0
37266_at	470.14285607075	481.451170778361	0	0
37267_at	665.719384303665	573.310011868788	0	0
37268_at	1401.12938479294	1203.01214983327	0	0
37269_at	467.183926335179	574.875302435929	0	0
37270_at	2810.11350595072	2560.80677095571	0	0
37271_at	692.347814738356	532.795581833818	0	0
37272_at	2135.32088954063	984.28931179661	0	0
37273_at	728.867893100776	1826.44253963116	0	0
37274_at	504.846682370113	289.813742081781	0	0
37275_at	27.7489997841458	11.7842766897497	0	0
37276_at	31.7112769278112	98.0435804185872	0	0
37277_at	37.7531335598403	157.601019227113	0	0
37278_at	213.485966960289	382.500582792997	0	0
37279_at	150.245437197914	113.583248453873	0	0
37280_at	322.59109279176	308.617845923723	0	0
37281_at	543.596425122155	333.463474387842	0	0
37282_at	26.1065546049233	28.3355960565748	0	0
37283_at	620.361041623653	4732.66993553757	0	0
37284_at	249.318818746623	193.438225483615	0	0
37285_at	494.477142014177	454.439294808702	0	0
37286_at	588.06732669061	712.95844952406	0	0
37287_at	377.324313064645	735.67995196194	0	0
37288_g_at	215.261728706674	317.907561781669	0	0
37289_at	123.054526631328	154.195766435339	0	0
37290_at	26.0138116807896	76.4462246786341	0	0
37291_r_at	55.0270677274464	114.405942658413	0	0
37292_at	130.618024123303	440.883575491151	0	0
37293_at	495.221101499529	669.997344260627	0	0
37294_at	376.366449891279	1165.19320160469	0	0
37295_at	504.530034382237	366.821741363731	0	0
37296_at	62.7439015141961	123.007163288826	0	0
37297_at	296.397095917882	269.901130758704	0	0
37298_at	5484.09511056368	4136.80126201986	0	0
37299_at	358.222244481092	296.428718881837	0	0
373_at	56.1623775719748	118.283165528323	0	0
37300_at	2392.98299337506	2775.12542513821	0	0
37301_at	54.1474657255541	69.6152699340449	0	0
37302_at	76.4564603084109	266.137987329576	0	0
37303_at	98.9272096844816	55.7675956283876	0	0
37304_at	814.030384192088	1743.97940740819	0	0
37305_at	21.3607826868096	314.474218043407	0	0
37306_at	555.0172546252	653.779350972541	0	0
37307_at	7096.61260433306	4185.63016922795	0	0
37308_at	517.502370065451	638.197793299924	0	0
37309_at	9079.4421502023	4948.77044655068	0	0
37310_at	379.706028229821	391.843560065464	0	0
37311_at	3012.76950502219	916.089211843224	0	0
37312_at	172.916550923683	405.645685235312	0	0
