brain.1	brain.2	fetal.brain.1	fetal.brain.2	fetal.liver.1	fetal.liver.2	liver.1	liver.2
34544_at	6.64125447611274	5.673373679706	6.38733322267032	7.47271176086805	6.38699538461113	5.9307444940066	6.68621924125693	7.15366713022034
34545_at	7.38936044187859	5.82684649763544	7.81326924602203	7.10658090790279	8.41357342275179	8.06673483819221	8.54576008462238	7.48401063933339
34546_at	6.63690408768912	6.10911453884495	7.57182345449038	7.28747275853631	10.5030405107306	10.7886600045762	8.15299449986586	7.92262272977783
34547_at	5.83584647063311	5.52128086208715	6.89397174087107	6.76589160450782	5.90456544299986	5.26767676722795	5.92530301959344	6.03106738890923
34548_at	5.06489059580458	6.42593845932121	5.92372344560982	4.36547551878765	6.52039596066959	5.7274986202541	5.97539239489123	7.45515521327784
34549_g_at	6.18541248387067	7.19231832683483	6.41550829923515	5.75735185616712	6.5169315700399	5.51586891409804	5.8798419835346	6.34445138354205
34550_at	6.97614710258536	7.03350204530355	7.55346715983408	7.37467189744434	7.69506723637424	7.10363684243769	5.64469182806129	7.85923288460171
34551_at	5.92379624697914	5.60260277359716	3.77164863061194	3.68682390275989	3.19765091462492	2.30642124274888	4.29307056452359	5.35384465767921
34552_at	5.81340774637601	5.3503890093564	6.14377237903615	5.29570101960906	7.15295489198584	7.34000562398002	7.10851088129288	7.90588370378897
34553_at	6.79860525781676	5.63325197961106	7.28200758938727	7.1653470473221	8.35868329784446	6.98646992761616	6.55490576702671	8.74487631868019
34554_at	6.6000291084192	4.40803089388291	8.06233141307736	7.58725065372215	6.29611124507415	6.35246134235375	5.54250038983659	5.76316562211889
34555_at	5.36175686995084	5.41775132465414	5.70896139108954	5.55982713207481	6.85326543512165	5.35446332737284	5.68970331490946	6.57172650099545
34556_at	7.1801400176737	7.18602521956383	6.90498228499312	5.91414958992246	6.81167361603963	6.38624635722489	7.3987584639561	7.39321525777152
34557_at	5.74564662640319	5.3642257532707	5.99106838747399	5.88322534048381	6.12210844815033	6.1826372086689	6.32477789333749	6.77125202763077
34558_at	7.02534222020576	7.98787608320347	8.01617413289025	6.23040068889033	6.98306393894283	7.77405271121714	6.77204045602254	6.70066278520768
34559_at	6.64684303265377	6.21433259276278	7.38435625767739	6.34552430049073	7.94985603635787	7.74796397360418	5.44303508084158	7.94891099124199
34560_at	6.22966880976746	4.97866998159284	6.90003222272611	6.38083923143607	5.90061610907021	6.32871227703971	5.20792202989762	6.29054465160489
34561_at	6.63370975895599	1.86011456043099	3.78527424920796	4.66242965162499	6.95073376031804	3.36438007250149	4.80972921699351	4.0446416722023
34562_at	6.01468458617113	5.17064952804545	6.96820207592977	7.37374825807133	5.35022355156873	2.22523580073489	6.33271768359141	3.03734117194676
34563_at	4.69300640320106	5.30630667770739	7.24271762567367	6.05566401095141	6.83507833791812	4.74771154706509	3.37036968077966	5.07549380177505
34564_at	7.18580624987766	6.37479481717569	9.29100856748656	9.3842255753607	5.45761186811439	3.37595635904153	4.01411682386411	2.7835017636765
34565_at	4.5712205840465	3.85856919894633	5.73908351658909	3.63989653350947	5.85327727838458	3.64111497802715	3.30906268621253	3.69237831309102
34566_at	4.54082612069511	3.46188348201595	6.12752653671156	5.09908446745572	5.29340632650591	6.21251283962783	4.89832205344311	5.43519106516602
34567_at	6.12867077062914	4.04492041518531	4.74122040704917	3.749186370928	6.02169738137742	5.90958638887164	4.35360798549609	4.77328364464001
34568_at	7.42611340995361	7.26072573729669	8.06187650783238	7.43885016680517	8.29466717003529	7.9583881157681	8.24317426270549	8.03101240641561
34569_at	4.78174886427825	5.05620623548439	9.7207012292668	9.53414489706929	4.57814430590366	4.29441010258424	4.66006310746362	3.82478837945613
34570_at	11.4349882086231	11.4986839944811	12.5475892614943	12.81843286304	11.8299576052893	12.1615570974822	11.1127056245064	11.3353473943389
34571_at	6.2544516655044	4.80812445770077	6.35231677421983	5.74987084785929	6.24621211529247	5.65794515729374	6.68156538326082	6.08010527721409
34572_at	8.47475989402197	8.42211139310088	7.94053373596224	6.59457691323643	7.8154939329743	8.17322665563579	8.60919342619973	9.14549944193849
34573_at	9.24521347059448	9.73217439653009	9.89392476739413	9.74004706448093	9.83123456976419	9.71393681602668	9.87443541445678	10.1133871812328
34574_at	6.67025300554885	6.29214832873046	7.97712131802374	7.32966684443866	7.77011135531975	5.91254103808484	5.03715711004573	6.17081719429516
34575_f_at	4.25396654164154	5.50718380685763	7.50945111788739	6.39314104225396	5.26189849028408	6.34152124407111	6.29597074529952	4.85943194273515
34576_at	7.21266303858417	5.09107066718911	7.47070053915969	7.12735965088499	7.32987946978419	7.41988366749799	4.46709254800043	7.5705292680957
34577_at	7.96371515218698	6.80532890784567	9.35777274125013	8.096460636173	8.40674932539115	8.63441258969836	8.4128565885037	8.7854265664188
34578_at	6.61568766029995	5.63465696457758	5.02111092678173	6.9767887774178	4.75509593392999	6.29512515894761	5.4388463046218	6.65765950921177
34579_r_at	1.46280229733093	0.624372292379971	0.667103238744767	1.97710316253609	5.30061733239678	4.52831769866795	3.7073294841433	2.42631178952372
34580_at	4.92855351453565	3.33185998748562	4.22423777110477	3.44320904067905	5.16657463888041	3.85654389685197	3.83230167954516	4.53822669852367
34581_s_at	4.78959297836603	2.880086890778	4.15965290097578	3.54850601315462	5.02102001095059	7.23850312031539	4.967462654018	4.38188505012095
34582_at	11.1303330863738	9.99100352273277	9.26492530417305	8.62532413697873	7.29070028892413	7.26583685517737	7.95345539341575	7.55937594998219
34583_at	5.071423098922	6.67707355933132	5.42059024788868	6.75184516693999	7.03699271318828	7.23779943953436	8.06376571545811	7.8958782882756
34584_at	6.6060305909697	4.63899982307744	7.32693272011693	7.41050485927985	7.20322465233329	6.2852981176778	5.80903410875544	4.85670736463889
34585_at	5.10044699350303	4.62330897937778	9.42289475227732	9.10664258795916	4.72481665467287	3.67596435923608	4.07353189846155	4.19698107915121
34586_s_at	8.63375967852127	8.51530793588484	9.67350362236738	9.25771773256462	7.00366314735808	6.90065596469161	7.10360846396414	7.51159861775778
34587_at	4.23770021668094	4.92630282031116	4.94756758033276	3.65334742953545	7.86584272027596	8.16744940527622	6.97835651459998	6.57534503132891
34588_i_at	7.41400360394837	7.11585863751491	5.31087542101877	6.77735039467932	7.1537196702568	6.17236173325715	8.07046793926565	6.77473496024816
34589_f_at	6.66314314214597	8.23215596853421	8.02039590529704	7.98265333607678	8.78509286020461	8.33650524511871	8.90660083828332	8.23409171465123
34590_at	5.25158785167022	5.00077707689435	6.50294383844669	6.02353495281012	7.26285395049165	5.04390201455553	5.24289656199246	6.28726949659063
34591_at	5.11360318633198	6.08581438887987	4.91687547210406	4.57180946305705	9.21268892214217	9.05065756716157	5.40530902476443	5.74622340245428
34592_at	13.2264062591496	13.0698424363965	13.7241199655196	14.0957241936797	14.2706349541196	14.1910451320059	13.9993061142912	13.6640495559881
34593_g_at	13.9262711623576	13.7753112618786	14.0499721573158	14.30361726862	14.3504440745871	14.0169973370841	14.5551422214972	13.9607319600127
34594_at	4.69296103626723	3.13705126568468	6.94955463244347	6.92225487894622	6.76911816962094	5.17219128425414	3.72787263260345	6.34254887073037
34595_at	5.79458819164429	4.6221375221924	5.98742826823275	5.49054157219824	6.19293494494733	5.42537250135899	6.23624181687348	6.53413537829807
34596_at	5.14445125074058	5.73345961750976	4.7923505054495	4.22551747816166	6.58608420220442	3.40277332068011	5.22953993323222	5.21630882232377
34597_at	5.17391204100709	5.47248867247513	6.41028182507354	5.69751562368056	6.81335057839099	6.21590131623502	6.15813010731261	6.06850031434415
34598_at	5.35892493652024	4.20544937588076	6.26024319163104	6.03341207702525	6.14508092897554	5.76258794984166	6.3608449410698	5.73160297418243
34599_at	6.92194576028757	7.59801108466788	7.89120991191077	7.51940121571941	6.20847654029747	5.09141616332756	6.10119296866092	6.19721897344556
346_s_at	3.48490744276648	4.48391956832886	5.06550488782976	4.7368297614186	9.4243438769634	9.85828961593329	8.71162993570334	9.04633866990644
34600_s_at	8.53421559468663	8.36041432702596	8.09787494534307	7.73171521274549	6.96080420281676	7.12872359933565	8.74770713155215	9.06937850038719
34601_at	7.14135830244625	6.54894086959903	7.7952388170825	7.22499721928243	7.72156840920735	6.80366372255178	7.75265949578409	5.15639059871018
34602_at	7.29402573582471	5.97425337188988	6.91624855722208	5.81327473510518	9.66399302863579	9.77946791348051	10.6708169357207	10.148838626584
34603_at	5.83335940619521	2.97396658166625	6.32691992453532	5.02106763430743	7.19160397619378	6.22365854051829	5.16565652119964	6.67755522985411
34604_at	6.01144888168529	6.55971393130959	7.13491297056065	6.62854169402656	6.6168629996618	7.12332572247332	5.69009719202288	5.01907453241823
34605_at	5.30399980442182	5.88208822229607	5.27824363954299	6.71441728682355	7.26348556278905	6.48106216342481	6.16623467011648	6.82450566057103
34606_s_at	6.42756334352486	7.36899771499466	7.1446180723751	5.48758858052804	8.12070652630213	7.53726565629174	7.66417525593938	8.54370495848499
34607_at	6.40438171607448	4.62659305939386	6.65189958160261	6.77296119582278	7.16538803648484	5.26156539075799	4.99861567174093	5.30860045588773
34608_at	13.2807531727737	13.3604794502349	14.2363339782147	14.5369781262081	14.8750245024611	14.5962437102594	15.0840585794976	14.5077955386845
34609_g_at	11.6978305729365	11.6571989145596	12.8731279507224	13.1410897419932	13.2999525302906	13.1659730486519	13.6358306561648	12.9500446224888
34610_at	5.9805881850995	3.9597709832513	4.34823544079744	6.3126536962719	4.80859040532689	5.51801237300986	6.59886105983754	6.87455787287066
34611_at	5.56012860391729	5.57531410365039	6.94046618326331	6.46139572303943	7.39965554904981	5.07974503125855	6.77925044440269	5.04168645462688
34612_at	4.79456258974871	4.07483690942937	5.04270555202842	4.90788203990984	5.45193057795929	5.37444799351413	5.20033530850084	5.62573741987578
34613_at	8.22886625419054	7.88747881079037	8.46934913708902	8.12664717730558	8.50170285505167	8.65585680248807	7.99471838766736	6.22464096879992
34614_at	6.72613720251728	8.32791157582168	6.40962314775151	6.37599772909062	5.50921061549221	4.63382194536986	5.29163083569083	5.50032669089075
34615_at	3.83313217810333	3.16228423965958	6.27412320437365	5.78092898275652	4.19246447252816	3.51732495824834	5.8766461030332	4.60114215631511
34616_at	4.73381908296388	5.14867133462574	6.20871188500772	5.93636440780993	7.97083955747813	8.61767967201915	7.47312639651128	7.40877498176884
34617_at	6.4152241379983	5.33363165333492	3.37173655056555	2.89060251095515	7.02912007618485	6.18346881324095	7.36595426447697	7.91449571815237
34618_at	5.23958436379807	6.83229500408302	7.85482687598854	7.54825311583851	9.18063090607168	9.04489739283189	8.49567514581314	9.1771818638314
34619_at	6.64183112885198	5.46423479718011	4.12522717019895	4.68429426160508	3.68461324730079	2.89863659484753	5.39299654842397	3.44718512068786
34620_at	5.19066457900118	5.19909344929846	6.47384556225895	6.23353598649863	6.06903708164949	5.98287065720619	6.01805656865448	5.96692069250017
34621_at	7.48444894010157	7.40929206494364	8.19631827379618	7.91033520026363	8.01588554992721	6.46985797855485	7.77568761363938	8.30289057353858
34622_at	6.56781538693602	4.67374302593933	4.43041604682761	5.98683647909624	5.18641201024664	4.8661807413795	7.0585847583283	6.13009515081289
34623_at	5.84094316761768	3.48709644922637	5.8989761095753	5.30818558308084	5.99387001516569	5.94743908211418	5.34608989523744	5.43468964126778
34624_at	4.82948190020349	3.26332725337402	4.53085016620106	3.4795087456889	4.98207308033254	6.16351581151774	4.80147603037208	3.88712553892413
34625_at	3.82696489521259	3.40647008235705	4.54316287748741	3.64669913095748	6.02095936730781	4.45487974123552	5.21412995717907	5.47102043131452
34626_at	5.90350304676865	5.39464176779409	5.56940312223328	5.22337270061592	6.16530960992398	6.01958684369408	6.45021655906007	6.3936358174651
34627_at	6.47675039151875	7.88838394955589	5.9565104113934	5.74694330921379	6.97914819914505	6.47986817471259	7.31421958462705	7.29255142955743
34628_at	3.98553934005321	5.1415310254139	6.04093021237984	5.44527093792656	5.69730435380429	3.65265430601718	2.86353577185176	4.14474226806635
34629_at	7.31906318565875	5.88918020554977	6.72758150166758	6.30967431052647	7.19281604726959	7.91341079336951	7.67849110078974	10.0916916945467
34630_s_at	4.68649784458595	4.41403760985826	5.01234967310411	4.76018208424865	6.28977252623849	5.43421659602809	8.08000079581808	8.02406188394082
34631_at	4.50772815013683	4.9482938081973	5.92142117251835	5.07690957660985	4.77876015822678	5.34520008864451	5.73473003916936	5.84426547496166
34632_r_at	3.17818058172298	1.31872919061393	3.09338559403172	2.36331628620601	6.56943253618071	6.10588965495202	4.42670396401119	3.58121956401494
34633_s_at	3.51207206085393	1.48313962628828	2.73808928797134	2.17632799422216	5.27576735840446	3.28862846768447	4.21250513093	2.75515216221792
34634_s_at	8.53317955478362	7.85474074797976	9.22637619492354	8.89099227214457	9.00630359528513	10.0829061901762	8.04253435873692	8.94222022514613
34635_at	7.57214641167701	7.02180323176486	7.97457818569841	7.59505828180798	7.26207475468833	5.64880000073855	8.19464844504154	8.45008264583254
34636_at	6.15850680174455	5.56962950490872	5.91748487294634	6.00846578495322	6.33872647000949	5.86963894751035	5.85121003014948	6.34640825850503
34637_f_at	5.84660640764579	5.03012173706636	5.85111471844146	4.69596530784285	10.9648417671403	10.8972107759897	15.4226907160706	14.5330277725249
34638_r_at	5.00569841108905	4.54365418834638	5.92641567246874	6.01892276128667	8.73721541291983	9.41684504399579	10.5579457084867	11.0399206996417
34639_at	5.21180799900237	4.86141547158092	5.21230350988332	5.72716811677643	7.90049475989182	6.60424923662225	7.25681154227896	7.33613409792505
34640_at	5.86998852651402	5.17293839837562	6.86151890555959	6.5204324943601	6.41377883693469	6.68010182001952	7.26016331734231	5.96426855703951
34641_at	5.747744529755	5.68396962302884	4.66132701084521	6.53351367555174	6.98858721828893	6.11007080241003	6.31499560521311	5.9778625055232
34642_at	10.5823755213587	11.112402140837	12.7875432171905	12.8899766316558	9.85723144976258	9.87558631153314	9.42831501624623	9.48770434972205
34643_at	13.502923682498	13.0769702011631	14.4324323339595	14.5673519054181	14.0169598844973	13.9436318040096	13.6466765829652	13.28366303532
34644_at	11.350405345791	10.7654003805388	10.3938970909493	10.6312526429427	12.4789060186352	12.7287020392931	11.9295411637611	12.0212305131484
34645_at	13.4315632139932	13.4060169740733	13.4519396898551	13.521964203689	14.1310729481712	13.84814441275	14.5302918489496	13.9753647289121
34646_at	10.8344618059631	10.133496894794	11.4723667858254	11.760262714491	11.539578745184	11.5391916906436	10.6346086595261	10.4852295041688
34647_at	9.47877926327098	9.21535767785459	11.0092665462379	11.340798422676	9.57338063361314	9.80447762392279	7.66980793557842	7.81152748851969
34648_at	7.7663586838825	7.71466514278608	8.8887373328249	9.45276838739268	9.29473623146029	9.57118414944531	8.88351536081773	8.96932590639021
34649_at	6.95084428481372	6.4691273830798	7.24560783945625	6.96370971139603	7.2464521109575	8.01937160120853	7.04461765798803	6.62500342510818
34650_at	4.78090313797605	3.98388369232276	4.68976673870845	4.96871860309217	5.70636393476146	4.85647794032892	5.44497950154399	5.84295224179474
34651_at	11.1419394296013	10.977215576064	9.82416590923483	9.49320820373818	11.3374850825991	10.9776544644805	13.6074171332089	12.7337038724583
34652_at	7.64014302197065	8.58295079828458	8.88638134183416	9.3101692069878	7.57835250343008	7.18865470535044	7.03776324566193	7.24539860090367
34653_at	6.52018457135293	4.80446485175893	6.66819648027868	6.76438611332713	7.83200175621928	7.24271899622934	6.07282228100067	7.85087395379051
34654_at	9.075377562146	8.91584120006408	9.22722414110231	9.23590919387569	7.60895451322509	7.90189942558958	7.14931485944624	7.48021306801724
34655_at	9.24329227903234	9.55407238137129	8.88389547393325	8.83548858696515	8.49618350815403	8.73850230500927	8.70560345122903	8.95302339472039
34656_at	8.98738488320777	9.95126950685453	7.55981554711963	7.94376730949632	6.8716270396623	5.68627446782115	6.07880567021978	5.74136911111541
34657_at	10.2300936893753	9.78174374945417	10.9311122437795	10.8985687334684	8.12652945125532	7.9003077097624	6.85792082470563	7.03548311841642
34658_at	4.19209904663659	4.0247841908161	4.26369284908873	4.34050837710373	4.84695910597961	4.38340453784185	5.18689261650764	5.28049569084505
34659_at	4.57614669500439	3.87582675214427	7.73441419540015	7.18245068340094	5.17959180900978	7.23109264939791	5.68986434162447	5.59317755400843
34660_at	7.19821521342425	6.45115702406125	4.07291815985406	4.51485371695486	7.05593348843002	7.40434043146703	7.72308732342362	7.16191552105227
34661_at	9.02139312024677	9.82435363652572	8.94510084998274	9.08146735201652	8.35546541524037	8.09914668115651	8.16411657486564	7.77092739201266
34662_at	4.84840937706371	3.89726842347437	6.01907879586444	5.93135364082871	4.35841511762514	4.14524654104469	3.65964684040939	4.57915282158367
34663_at	7.96496912737855	8.00501764662751	7.82757708388867	7.5610950889489	9.32492973478999	9.27824451829543	9.35934008281884	9.44323230734769
34664_at	4.98336555654175	3.42570662002676	5.32815580736032	4.05635285644246	5.22715974182212	4.25550644416332	4.32015729715867	4.51209384232943
34665_g_at	7.58007667145843	5.85956242953886	6.51367802587447	6.14806653008698	7.77480085423145	6.3706459820454	7.17895604455359	7.32339186555977
34666_at	6.93873546486438	6.25627533898667	7.949274688039	7.99758650922669	9.08590289558038	9.29972645796546	7.08454021713151	6.4130142037139
34667_at	7.41620950790634	7.61018542086667	8.36800936072068	8.39850082322956	7.78480199401159	8.31945364282463	8.11215651214336	7.81468544505376
34668_at	7.73422869610267	7.75051296425657	8.23323763571944	7.96520002729128	8.50834130614069	8.10728665432031	8.23789171419386	8.22303318301399
34669_at	8.90797309954358	9.60876830029216	8.40380649227498	8.28862888828401	8.69608890017702	8.31120520504256	8.9728738295264	9.04952267057372
34670_at	7.63398416372978	8.11439082190779	8.23548813226817	8.40922998607532	9.42247617378762	9.0309562436008	9.2200879435296	9.53469761638681
34671_at	5.62749460372751	7.32471389476292	5.55537529083875	7.84640712375761	6.58118236142014	7.79045574923884	7.74254522463556	6.06328656184289
34672_at	5.66189692882986	7.1179315936289	6.67222791379867	7.31727706525317	7.02793265079518	7.53519463272659	7.4619038810447	6.98274397387119
34673_r_at	5.9734341125721	6.40853993673637	7.94882807243208	8.1468995619716	4.1121277520668	2.89156863833815	2.20632320684669	2.89301098047298
34674_at	10.559827885458	10.7413614184406	8.11674532307597	6.11260901535462	7.47563162550963	6.0758173334199	7.30850624567344	8.73945231375875
34675_at	5.18203379729839	4.72627100569076	4.68598738485141	6.07152317344672	4.84247872548307	4.43251460876676	4.45615731197572	5.60554706015897
34676_at	10.382039571861	10.7551889631768	9.79629213727439	10.3333738229621	7.66442381030922	7.70843969640531	7.39775746896188	7.2135459317794
34677_f_at	11.2131126801492	10.5488771162812	11.4934999012247	11.6329920604191	8.8220336540084	9.52802713486295	4.9662286831939	2.61772432881254
34678_at	7.2443103482047	5.54171110140492	6.45546690309618	6.38809008107753	7.27740038259449	7.27488607574941	6.72885173595267	5.20923721332458
34679_at	10.5948579275661	11.1407186404956	10.4909040510449	10.4188177616364	11.3981567227309	11.3036063471538	10.4665103208451	11.2619382929866
34680_s_at	9.41816430850937	8.23027042757841	9.47240798527126	9.34777250163513	8.97160918096145	9.54498361406089	7.62675157728378	8.05297062560659
34681_at	2.92940194212549	4.52883643156902	4.64046193639701	6.49423574372307	4.29153660199395	3.77371347259193	2.57451566438945	4.58360857895082
34682_at	7.7645341279603	7.38483798534439	8.9390569395325	9.00884867314828	7.25275399609444	7.08848861261653	6.57544781742708	7.16412233498913
34683_at	7.55233431753194	6.69836013722431	9.17155905324454	9.49383257389548	8.62766276674832	8.78566993332656	7.92801848724723	7.13019081419212
34684_at	4.55481105748627	3.07425114092832	6.67096099726123	4.73539947571433	5.04659997527553	3.7487781761355	2.82141967623288	3.63590003259513
34685_at	6.92794718648099	6.40763500359483	8.53620363780386	8.53537580268204	7.54767132228328	6.648240700075	6.78737130113181	7.16691804460257
34686_at	8.03404686905258	8.69766879772244	7.80332645692217	7.87602596125727	6.41618118638377	6.04017106838639	7.85367116516131	7.67242878572025
34687_at	7.04723662245321	6.94698843936339	6.32812902194556	6.84709368759092	7.28459224776669	6.86770296826971	5.88798577645468	7.75625049942833
34688_at	10.3508271338117	10.0603440930202	11.4851082673072	11.7478793330103	7.49851144718066	7.92496031853151	7.05468159668366	7.37144732456551
34689_at	7.35916777900366	9.40027795111401	7.50774080614251	6.71994380535174	9.040853256199	8.61207570081832	9.53729602467921	7.99828495423469
34690_at	9.216716497853	9.52603420331159	8.94906823728706	8.55610573012739	6.47095730455933	6.12841611930697	6.10973919920909	6.61944475968175
34691_f_at	9.16947971026489	9.65746324929301	9.61913175784721	9.68157941687319	10.1017051941113	9.99286827080168	9.68838576709153	10.0101183374184
34692_r_at	9.52202315377352	9.32094037159185	9.64824177138918	9.63360621598103	10.2830929964962	10.1181671899094	10.484538192844	10.1960460738335
34693_at	7.32289639523408	5.94218641666289	7.59093816033658	7.07338563968649	7.17052776761916	6.81739344786406	7.81916331801107	7.54618757386431
34694_at	6.97315635950069	8.66288422773627	8.36072669300094	8.12635615587631	8.31792760352309	9.12956694125812	10.3988601842325	10.2161489345344
34695_at	9.43423362189136	8.99521291868313	9.5660702206184	9.0351526120984	10.093136247306	9.6470976587228	10.7577234905473	10.7576663276184
34696_at	7.26643538816784	5.59762706096043	7.22735414540953	6.2863105035313	7.05664130011488	7.45599797213997	5.56487169282599	6.5280314782934
34697_at	7.67342307405997	8.02364508109797	8.28215605684531	8.58686766253361	9.32183143574254	8.38545970369981	6.27852099893793	8.53072724080243
34698_at	11.1347222558628	11.2091236739081	11.4564412557287	11.5914385494679	5.23604150989632	6.13103441961699	6.5005175286334	6.34902498455244
34699_at	6.37687889879814	5.84778519778375	8.30045018081776	8.31445538286609	7.45715406585716	8.08401161304457	5.85103663527276	6.47957846927967
347_s_at	13.5814865733277	13.2784302895814	14.3603620622014	14.5696474961859	14.0339311295435	13.9111360348832	13.7833955164832	13.4907081364347
34700_at	8.62670620422531	8.88388955456361	8.72821476904317	8.97389155248764	6.00510100620765	6.30320793116884	6.44596914868925	6.0691996119035
34701_at	8.8334770623975	9.73601614540428	10.6492374453314	10.5087719590226	5.81321101145818	6.02992489794378	5.94604512343508	6.60385303735989
34702_f_at	5.81654401330814	5.496474789842	5.62316936428275	4.85454645711125	5.80396705072302	5.47938819472393	5.39447442732245	5.90153519446329
34703_f_at	5.94021362082868	5.80820223138286	8.63085975236666	7.803621301684	5.76412483257053	5.56218914260818	6.0149493557634	6.46747211692135
34704_r_at	7.95793803682626	7.95690056307978	8.72361382079647	7.81169189924719	7.34735834028628	7.49381633195039	7.93773438582646	8.12175502361279
34705_at	8.40750956160977	8.65236097318651	8.6979935067098	7.743168114473	8.1561982370484	8.19404730058393	9.01710280765768	8.70336355520986
34706_at	7.32738112248297	6.74634117838844	8.54511968710579	8.15679806255966	8.55886316756274	7.86973244372659	8.33085920323445	7.16427056641655
34707_at	9.74710537413099	9.81010234154079	11.493306776889	11.6726561769196	9.37929186654542	9.20278712207533	8.51303268939279	10.302656484625
34708_at	8.0588421467446	6.56012267279447	7.01658132992328	6.81031595412726	11.9983508948176	12.1932977609278	13.3243011968633	13.2971513503847
34709_r_at	6.35517471210557	6.00121679243187	9.00353579590263	9.47724687704221	6.35669403035681	7.0278705780434	7.56461311053229	6.96014890076287
34710_r_at	1.11569900475534	-0.0332733822619655	3.99626648318314	3.28809561220427	4.10346762854412	-0.783805350916804	2.76892848080646	1.52586054794921
34711_at	4.44319757943224	6.14920796983606	4.76350023482463	5.82525410339339	6.07596464862992	4.66457894459071	4.01477213683869	4.88164988291357
34712_at	6.34903798385033	6.20192803236929	7.36633308503161	5.93657228551548	7.94045035940326	8.01275558319136	6.88487641313263	8.21146528653591
34713_at	7.59089646597862	7.44809784320452	9.49666622015317	9.10286934959326	5.71600342326653	5.95640374745783	4.56052304680832	7.32963743682976
34714_at	6.51456974931923	5.59254351519377	6.65954673657602	7.50850154772978	5.80995496992615	6.82312632961096	5.69785731215534	4.76574202709758
34715_at	5.75837620680761	7.4027110413568	8.09474279139979	7.39670785500927	9.3549418211166	9.38976035043008	8.87791244366495	8.84747334027245
34716_at	7.48917719913061	7.24919961834954	8.51605116288665	8.74720832999496	7.15720400975602	7.64351082428045	6.40365160750446	4.85381721055309
34717_s_at	6.80757297234154	6.21332525045429	7.93605746931203	8.26538181055512	7.04325728701506	6.7193611896374	6.77509545072502	5.70035476717916
34718_at	7.44648154543829	8.06598863703653	9.81561326661352	9.40653187823003	7.34059618686949	7.71226317253966	5.98433218253229	5.71114116262513
34719_at	10.684885117811	10.5344936796107	9.54465994031779	9.37762327712762	6.35519058215982	6.13090304351424	6.78152075979501	6.46385986106685
34720_at	8.85853647200938	9.17360102378547	10.3820328103682	10.8196892273227	8.74549031559078	8.97891540967528	8.58167971671553	9.76833341844519
34721_at	6.78732103078751	6.60823847244742	6.55756802044307	6.62780441243124	8.68433245045268	9.17158972781683	8.77470745046287	8.21200357404446
34722_at	7.52422550454309	7.76289572476405	8.98545835628757	9.02727724861408	7.86123665199216	6.87518696300627	7.2192705402777	8.82558580943892
34723_at	8.9075676288988	8.26936116550092	8.97300669451943	8.44129540750965	7.47568952929924	7.925554769119	4.82970811466901	4.93046927284275
34724_at	9.21352953751002	8.93853812582288	9.35565403811807	8.97378474221013	6.82525697871761	6.18454989268952	6.65781963714985	5.56896926284595
34725_at	6.60864376637647	7.65457036390344	8.04809254987953	7.40306822883637	7.3016191975594	7.44634275764686	8.21187913422641	7.84905066363901
34726_at	10.9600510067358	11.195425760167	10.6531464523045	10.8843593460116	5.83331517126603	6.04215098698686	6.96112694463248	6.67373549275004
34727_at	9.54688784242977	9.37161126973803	8.19513792857853	8.41466719867164	7.82274854872031	8.31130568264433	8.47196441858963	7.38137373606981
34728_g_at	10.8901990823935	10.9165851992644	9.70959196444207	9.88801985464168	9.59388253452689	9.91360904858381	9.10471378728719	8.18831794806236
34729_at	6.79191486202132	7.41030925258628	8.92592344400616	8.76975622616569	6.80137819046606	4.86284605828039	5.64868668953605	4.89321182206086
34730_g_at	11.3906600375402	11.2718290878576	11.5262193239522	11.3042447156572	9.04561869233773	8.73296557244859	5.69263830960124	5.64835224269952
34731_at	5.85812474494065	5.73406245968204	5.98181407824358	5.7889452362158	7.12097714321048	6.34913875818299	6.59761351478707	6.53851026328515
34732_at	5.53585609481773	4.7406599164401	7.5190283498632	7.71511413647494	5.75261892027076	5.50869080638425	6.06849082708976	3.08524176082318
34733_at	8.28602537245161	9.13836593452757	8.56953917035434	8.58590548051439	9.48626865455904	9.2128750147814	9.05433367530848	9.5111756319969
34734_at	5.49800424762702	5.51418241451467	5.7116277363656	5.3326504066502	3.8785215607347	5.7236699237475	6.1327887259877	3.67880128061803
34735_at	6.07674026923019	5.32886695207867	8.53647274887442	8.64944451558078	6.80078164633643	6.19618636955666	4.03264268225501	5.04485211842729
34736_at	6.23413579835419	5.56077484946266	6.03509291582001	7.11893116866126	8.4075306811492	9.04157570055354	5.20722058973268	6.33164366793001
34737_at	7.26736055622583	7.01687185393127	8.69889213881387	8.74281874897176	5.9079347443364	7.19768870308745	5.14793077424838	6.3677984505598
34738_at	7.43935790781985	6.9113224761643	7.39373632587578	6.98045007875055	10.4051855315525	10.8273659759676	12.0724651433721	12.0533203745961
34739_at	6.33429893750108	5.82594491907865	11.2968651462488	11.105588195406	6.95710171182494	7.41998293703633	6.34531022350431	6.13521279713955
34740_at	9.17774040926732	9.4383735546056	10.094820334549	10.2421500206143	9.82624235735879	9.87651689955656	6.70127339253998	8.39289988241404
34741_at	5.09517792781703	6.51361306935888	7.1584024767975	6.35833201051836	7.29842742965815	6.89223755174001	5.44979844846074	4.05342225183039
34742_at	8.60475292270324	9.73498191494991	8.86546614783353	9.13298623645884	10.3891556159161	10.6665747820196	9.75896447940294	9.904440160284
