brain.1	brain.2	fetal.brain.1	fetal.brain.2	fetal.liver.1	fetal.liver.2	liver.1	liver.2	brain.mean	fetal.brain.mean	liver.mean	fetal.liver.mean	brain.fetal.to.adult	liver.fetal.to.adult
36119_at	6.70263876259587	6.10875602739955	7.47898398871829	7.60611858392047	7.80710950089615	8.13084381989926	6.04003409524168	7.57796016727574	6.40569739499771	7.54255128631938	6.80899713125871	7.9689766603977	1.13685389132167	1.15997952913899
36120_at	7.95879248426717	8.01810178905718	7.73752475091136	6.68451709117567	8.1028721777785	8.45063609415786	8.12786004334453	8.44340704285148	7.98844713666218	7.21102092104351	8.285633543098	8.27675413596818	-0.777426215618664	-0.00887940712982349
36121_at	10.101455213628	10.2064831421105	9.38606305323361	9.36509084406067	7.08306659276081	6.75281765335123	6.44411365955001	7.02935815389723	10.1539691778692	9.37557694864714	6.73673590672362	6.91794212305602	-0.778392229222074	0.181206216332406
36122_at	10.1319176797207	9.98541317369815	10.2562190769625	10.8493199309006	10.1972698830512	10.4150468970573	9.61527385937775	9.98545693021603	10.0586654267094	10.5527695039316	9.80036539479689	10.3061583900542	0.494104077222119	0.505792995257357
36123_at	9.61289630208412	9.49860661161998	8.96134982807259	8.34506495102348	11.7479984579994	11.6872755783405	13.4619028681056	13.0999836726113	9.55575145685205	8.65320738954803	13.2809432703584	11.71763701817	-0.902544067304017	-1.56330625218848
36124_at	9.07590497391876	8.73687500800537	9.11325832922259	8.51708860276854	11.3725812485167	11.1094032322971	11.825902038746	12.0014427226935	8.90638999096207	8.81517346599557	11.9136723807197	11.2409922404069	-0.0912165249665016	-0.672680140312835
36125_s_at	9.58302222818358	9.36008073088143	9.20221353243085	9.30735516402097	9.84086107518615	9.43867508708425	9.34504005783518	8.99687420156907	9.47155147953251	9.25478434822591	9.17095712970212	9.6397680811352	-0.216767131306597	0.468810951433078
36126_at	9.0387247768959	8.96478379805533	7.32069314411487	7.45221187902344	9.38256404513882	9.09287978493473	9.53607521302608	9.76134525573061	9.00175428747562	7.38645251156915	9.64871023437835	9.23772191503678	-1.61530177590646	-0.410988319341572
36127_g_at	9.55942855524778	9.43307877866325	8.66239981771877	8.75504713377681	9.89207850785918	9.62990178556255	9.73001854137758	10.106070715266	9.49625366695551	8.70872347574779	9.91804462832179	9.76099014671086	-0.787530191207725	-0.157054481610926
36128_at	9.80099041523765	9.5194724411354	9.38631281819262	9.62763496395999	10.5626728647525	10.8933155488872	10.1863319134457	9.42512973473139	9.66023142818652	9.50697389107631	9.80573082408856	10.7279942068198	-0.153257537110218	0.922263382731281
36129_at	11.4557868921524	11.9594584797872	11.3879119127991	11.1852666290879	9.92237137788361	10.075863370512	10.1610726496447	10.4395117484802	11.7076226859698	11.2865892709435	10.3002921990624	9.99911737419781	-0.421033415026287	-0.301174824864631
36130_f_at	13.3705395368249	13.0607860266209	11.361778240484	11.3272413528314	16.1405993324231	15.1633093114288	16.2373491510274	15.501337819272	13.2156627817229	11.3445097966577	15.8693434851497	15.651954321926	-1.87115298506519	-0.217389163223732
36131_at	8.05269430257439	7.84596358493905	7.66140331502223	8.79321851316264	11.4742429933487	11.5453018359043	10.6756653912349	10.1074673339599	7.94932894375672	8.22731091409243	10.3915663625974	11.5097724146265	0.277981970335715	1.11820605202911
36132_at	8.08199407780411	7.96354329671828	7.9307804167841	7.90900081506592	7.66203344725882	7.93446490604819	7.88914424948619	7.82646557998992	8.02276868726119	7.91989061592501	7.85780491473806	7.7982491766535	-0.102878071336182	-0.0595557380845513
36133_at	6.8346741826719	6.11552336725045	6.54108675226864	6.81290877298807	10.2109672223051	10.4647829078629	8.86054518948116	8.84929002661373	6.47509877496118	6.67699776262836	8.85491760804744	10.337875065084	0.201898987667184	1.48295745703655
36134_at	12.7700567419308	12.7581036302759	11.3169619983382	11.1894546352102	5.30506980631588	7.16045849031329	5.61410456607198	5.3874320210583	12.7640801861034	11.2532083167742	5.50076829356514	6.23276414831459	-1.51087186932921	0.731995854749444
36135_at	9.63889148959653	8.97434220980624	9.08286956852662	9.15857196320579	8.37656813106452	8.47036247001427	7.73140098354636	8.15593393355992	9.30661684970138	9.12072076586621	7.94366745855314	8.42346530053939	-0.185896083835175	0.479797841986255
36136_at	8.90757376389784	8.70535616631818	9.95335261109825	10.0788230664652	8.22106174512016	8.10545575294172	8.46582451087655	8.76108559510135	8.80646496510801	10.0160878387817	8.61345505298895	8.16325874903094	1.2096228736737	-0.450196303958007
36137_at	10.6371656628654	10.6593818955977	10.0182259684696	10.3839045496943	10.3234973670793	10.3052153830309	9.55765557864282	9.85963995873249	10.6482737792315	10.2010652590819	9.70864776868765	10.3143563750551	-0.447208520149582	0.605708606367484
36138_at	12.196548571213	12.6265388532401	10.7515043802708	10.767764914376	11.9649393240878	11.8585538808099	12.0668822136046	12.0331093567634	12.4115437122265	10.7596346473234	12.049995785184	11.9117466024488	-1.65190906490318	-0.138249182735139
36139_at	9.49345295526306	9.37364992555174	8.23640563108909	9.19730445719936	9.30700810250641	9.70750089362772	10.3188423165603	9.54372931777023	9.4335514404074	8.71685504414422	9.93128581716527	9.50725449806706	-0.716696396263178	-0.424031319098207
36140_at	7.50469142080904	5.81439274934071	8.24158484366657	8.053801062373	8.02713374481189	8.1887087785953	7.65211199566593	8.08616358629477	6.65954208507488	8.14769295301979	7.86913779098035	8.10792126170359	1.48815086794491	0.238783470723247
36141_at	5.63469095601434	5.22939712944669	5.50219901045597	4.89913194732689	5.46423730852686	5.89178702884528	6.74914039381375	6.1027497164267	5.43204404273052	5.20066547889143	6.42594505512022	5.67801216868607	-0.231378563839086	-0.747932886434156
36142_at	8.89680954876031	9.70429455412562	9.82065574753706	10.0751999728105	6.55208945395958	7.74624808682439	7.15766912138566	7.15664139989958	9.30055205144297	9.9479278601738	7.15715526064262	7.14916877039199	0.647375808730834	-0.00798649025063636
36143_at	6.43084228545626	5.50266978057137	7.33430789931755	8.29307571205209	7.46339898260341	7.49477946829696	4.43132867401565	4.72788245025644	5.96675603301382	7.81369180568482	4.57960556213605	7.47908922545018	1.846935772671	2.89948366331414
36144_at	10.9623721433121	10.8715722726142	10.2832674191768	10.6280015970399	3.74441701068449	4.82065536557656	4.31350763729586	4.27151957255076	10.9169722079631	10.4556345081084	4.29251360492331	4.28253618813052	-0.461337699854754	-0.00997741679278796
36145_at	11.8764769462931	11.1594952003559	10.7262588875285	10.8150603927016	11.0206944178903	10.9226727527772	11.893759564229	10.861134404982	11.5179860733245	10.7706596401151	11.3774469846055	10.9716835853338	-0.747326433209405	-0.40576339927172
36146_at	9.58297167534678	9.59376402039622	9.77118988480293	9.32294028345073	8.6144606664852	9.2854955917167	9.17865567784196	8.88011098539702	9.5883678478715	9.54706508412683	9.02938333161949	8.94997812910095	-0.041302763744671	-0.0794052025185419
36147_at	11.0193389282711	11.3225248263841	11.2099046526406	11.3397049875097	12.0699934212823	12.0066931133793	12.0692125484197	11.561989505694	11.1709318773276	11.2748048200751	11.8156010270568	12.0383432673308	0.103872942747495	0.22274224027398
36148_at	13.2005926772176	13.5133400671283	11.5836066681541	11.7520875086911	8.95202091515675	8.72286608039871	8.80324103719622	8.66213017663691	13.3569663721729	11.6678470884226	8.73268560691657	8.83744349777773	-1.68911928375034	0.104757890861165
36149_at	9.74858868011778	9.50238873157905	13.3868289611129	13.5858639227435	7.89146512396665	8.05239229240111	5.01088616363508	4.68169717560353	9.62548870584842	13.4863464419282	4.84629166961931	7.97192870818388	3.86085773607975	3.12563703856458
36150_at	9.98551181083119	10.8439176268387	8.00895678986156	8.91013550175783	6.09488436977805	8.67536636600371	5.74370669592476	6.38428204774013	10.4147147188349	8.45954614580969	6.06399437183244	7.38512536789088	-1.95516857302523	1.32113099605843
36151_at	10.8396458329708	11.9234032853228	10.1238593126318	9.8754753500954	9.50027690733915	9.6938201676347	9.87700119972702	10.2549902230086	11.3815245591468	9.9996673313636	10.0659957113678	9.59704853748693	-1.38185722778322	-0.468947173880867
36152_at	14.0611740173606	14.1471995758736	13.7371805712576	13.3965734894224	11.3140260973913	10.785070712641	9.95413312236541	10.6812131497267	14.1041867966171	13.56687703034	10.317673136046	11.0495484050162	-0.53730976627706	0.731875268970118
36153_at	8.84353478348916	8.056134673777	10.2011384748155	10.0995680627229	8.91015232188446	9.62257526881444	8.32027039363908	8.83288246399461	8.44983472863308	10.1503532687692	8.57657642881685	9.26636379534945	1.70051854013615	0.689787366532599
36154_at	10.9393989357926	11.4365836905339	9.91234087400832	10.2419081992813	10.2487948917047	10.3359081612574	10.4666433807497	9.39601075989872	11.1879913131633	10.0771245366448	9.9313270703242	10.2923515264811	-1.1108667765185	0.361024456156875
36155_at	12.2941529441126	12.6144154854245	10.3785268349324	10.3272610634214	9.17568785273987	9.37715114466256	10.0688932917411	10.081076392945	12.4542842147686	10.3528939491769	10.074984842343	9.27641949870121	-2.10139026559163	-0.798565343641839
36156_at	9.94658437790131	9.82180771278058	5.93951119299109	7.55576780636881	10.2889223767798	10.4176575060074	9.15814656772647	9.08950123725993	9.88419604534095	6.74763949967995	9.1238239024932	10.3532899413936	-3.136556545661	1.22946603890039
36157_at	3.63246811477986	1.58142755717956	4.752824627505	1.38169038190641	3.33279257210177	2.82954001406094	5.92196172978226	3.21998314974305	2.60694783597971	3.0672575047057	4.57097243976265	3.08116629308135	0.460309668725992	-1.4898061466813
36158_at	11.414031620232	11.5724330704655	10.221825237376	10.1275457123483	9.02128863239499	8.72867493947995	8.44534267615869	7.72771320163016	11.4932323453488	10.1746854748622	8.08652793889442	8.87498178593747	-1.31854687048657	0.788453847043048
36159_s_at	11.422481231922	11.1375190737599	10.6576784664804	10.8041123676362	8.63896954566709	9.25831958656309	6.53551390098677	6.91851996577341	11.280000152841	10.7308954170583	6.72701693338009	8.94864456611509	-0.549104735782663	2.22162763273501
36160_s_at	11.4974342658005	11.8339719377606	10.8388316442425	10.8492491090294	8.24228422191875	8.05819359594568	8.41235528959151	8.86308939465859	11.6657031017805	10.844040376636	8.63772234212505	8.15023890893222	-0.821662725144568	-0.487483433192832
36161_at	9.03232865417085	9.02931480680179	11.6583747499918	11.780357738931	9.82881052404317	10.2303759316105	8.69885963765194	8.82726189677138	9.03082173048632	11.7193662444614	8.76306076721166	10.0295932278269	2.68854451397507	1.2665324606152
36162_at	12.6789655469173	12.7401035225052	11.6020714428015	11.4803885010193	13.1111220095707	12.9738898592784	11.4706730917679	11.8829217949615	12.7095345347112	11.5412299719104	11.6767974433647	13.0425059344245	-1.16830456280084	1.36570849105976
36163_at	7.65337786707436	7.26126066826853	8.20568074292299	8.87830662193228	8.35564491912243	8.50030657633848	6.21738044901061	7.28013690027117	7.45731926767145	8.54199368242764	6.74875867464089	8.42797574773046	1.08467441475619	1.67921707308957
36164_at	8.80066169968687	8.67077881303067	9.15128550690912	9.05467159886768	7.96721488135789	8.41091472901315	7.46557240716481	6.66720327350212	8.73572025635877	9.1029785528884	7.06638784033346	8.18906480518552	0.367258296529636	1.12267696485206
36165_at	11.6205145655707	11.3109971202719	10.4935554836248	10.5576149406349	10.6047284554445	10.8621794582654	10.0422341089399	9.95153162327954	11.4657558429213	10.5255852121299	9.99688286610973	10.7334539568549	-0.940170630791428	0.736571090745198
36166_at	10.7314034973627	10.1323317441703	8.96477278422066	9.27060724091396	8.69998825892796	9.15398321457355	8.79405591982159	8.87225548414725	10.4318676207665	9.11769001256731	8.83315570198442	8.92698573675075	-1.31417760819915	0.0938300347663361
36167_at	12.4497992547771	12.417069020703	11.3212138806334	11.301761533611	11.4948082039902	11.3439307303933	12.0181709067821	11.3793336511807	12.43343413774	11.3114877071222	11.6987522789814	11.4193694671918	-1.12194643061782	-0.279382811789649
36168_at	9.39304313384819	8.98924715969179	9.05592762929839	8.3498753862259	8.88137446762128	8.51908310328592	8.67966237075168	9.86547790601764	9.19114514676999	8.70290150776215	9.27257013838466	8.7002287854536	-0.488243639007843	-0.572341352931058
36169_at	13.8524859969544	13.5460167817434	12.0915944665661	11.9438853902583	12.3916307138208	12.5656907202744	12.601867708256	11.9329165262388	13.6992513893489	12.0177399284122	12.2673921172474	12.4786607170476	-1.6815114609367	0.211268599800194
36170_at	10.1710846894453	9.9862869911655	9.35735697690489	9.29320062094559	9.71897170633542	9.97387472111911	11.4518175938813	11.1202443872026	10.0786858403054	9.32527879892524	11.286030990542	9.84642321372726	-0.753407041380173	-1.4396077768147
36171_at	9.82339076484955	9.37429117369867	10.7164593820396	10.8917968876997	8.96939407538252	9.70794069530315	5.39475729208475	5.79824425167467	9.59884096927411	10.8041281348697	5.59650077187971	9.33866738534283	1.20528716559557	3.74216661346312
36172_s_at	11.5503715892677	12.0116314852141	11.0031069168077	11.1769517603727	10.7347566677364	11.2328530545613	10.9195297036178	10.7658145450144	11.7810015372409	11.0900293385902	10.8426721243161	10.9838048611489	-0.690972198650703	0.141132736832757
36173_r_at	10.0299453976283	10.1811264629908	10.3071066861602	10.4855059864056	9.92835745779906	10.5366814003884	9.65803408249493	10.3465386909314	10.1055359303096	10.3963063362829	10.0022863867131	10.2325194290937	0.290770405973333	0.230233042380583
36174_at	13.3676172974768	13.5497520149106	14.4272136550142	14.3850106669346	11.3008068931263	11.3098728944821	10.30036322535	10.484731911941	13.4586846561937	14.4061121609744	10.3925475686455	11.3053398938042	0.947427504780693	0.912792325158733
36175_s_at	10.3736938249112	9.93675261966755	11.729751882544	11.8931526564102	5.69352722394474	8.27835500846246	6.8996128393093	4.9385182522742	10.1552232222894	11.8114522694771	5.91906554579175	6.9859411162036	1.65622904718773	1.06687557041185
36176_at	8.30364372191075	8.75968043694722	8.33045507950635	8.31674154075544	6.86815194114114	7.90292672725629	8.19936405173438	8.12978399499832	8.53166207942899	8.3235983101309	8.16457402336635	7.38553933419871	-0.208063769298089	-0.779034689167638
36177_at	7.19026189587528	6.5068981962726	6.80146508129031	7.45104354612981	5.33855674164453	5.58403599189012	5.86246985700419	5.75646269097698	6.84858004607394	7.12625431371006	5.80946627399059	5.46129636676732	0.277674267636117	-0.348169907223265
36178_at	8.31932127881246	8.02101045732952	7.37530644876228	6.89682646862332	9.14299141755934	9.42461714368988	10.1385828916557	9.87022247006994	8.17016586807099	7.1360664586928	10.0044026808628	9.28380428062461	-1.03409940937819	-0.72059840023821
36179_at	9.98473962733704	10.0482349469796	10.0862183579105	9.94311084596086	10.3347918576391	10.6036698728053	10.6880284473766	10.9489340675905	10.0164872871583	10.0146646019357	10.8184812574835	10.4692308652222	-0.00182268522265083	-0.34925039226129
36180_s_at	7.94875891091188	8.14897098101832	7.86180206519253	7.86968579389562	9.15608875355248	9.16536470210283	9.21232974233965	9.47330788789298	8.0488649459651	7.86574392954408	9.34281881511631	9.16072672782765	-0.183121016421023	-0.182092087288657
36181_at	12.1812522325003	12.1876893975535	11.9756824666289	12.0978877474908	12.4117640834294	12.317791362757	11.4095965094258	11.2897918702889	12.1844708150269	12.0367851070599	11.3496941898574	12.3647777230932	-0.147685707967055	1.0150835332358
36182_at	6.7598698191967	6.38769796275557	8.69949625134012	8.30809495000789	7.17856604876852	6.05292812472351	5.53963521637629	5.06746801573706	6.57378389097613	8.503795600674	5.30355161605668	6.61574708674602	1.93001170969787	1.31219547068934
36183_at	10.8192108858514	11.1150037257797	10.0959358613303	9.99619775335192	10.7436887098204	10.6781660486783	10.8020789989734	10.9979758326851	10.9671073058155	10.0460668073411	10.9000274158292	10.7109273792493	-0.921040498474447	-0.189100036579889
36184_at	10.4378316162823	10.7306451720283	9.74678383005373	9.50913624475448	11.2089611307672	11.2395511949989	12.2482292349683	11.8680442640858	10.5842383941553	9.62796003740411	12.058136749527	11.224256162883	-0.956278356751227	-0.83388058664401
36185_at	10.9980457417564	11.1554758854716	10.0926938326094	10.2075429645001	10.8511265082005	10.7589195263276	10.4450360499566	10.474858980581	11.076760813614	10.1501183985547	10.4599475152688	10.8050230172641	-0.926642415059282	0.345075501995275
36186_at	11.6146207089949	11.9416263112942	11.2989450817367	11.4216086996805	10.3702126559242	10.4089056064772	10.9765496976674	10.6404374445313	11.7781235101445	11.3602768907086	10.8084935710994	10.3895591312007	-0.41784661943597	-0.418934439898671
36187_at	10.8045762962333	10.709282342626	9.43281758460925	9.98305626924263	10.1673846578523	10.4295036522155	10.8196379610756	10.8517175973028	10.7569293194297	9.70793692692594	10.8356777791892	10.2984441550339	-1.04899239250372	-0.537233624155279
36188_at	8.92196177165114	8.68427070413413	9.90823261354425	9.89508170164998	9.77183444226327	9.67663568244808	9.82771240270303	10.1080398480036	8.80311623789264	9.90165715759711	9.96787612535332	9.72423506235567	1.09854091970448	-0.243641062997646
36189_at	9.77983591439194	9.57360012942025	10.298913407807	10.4398280077202	10.2057044059405	10.3635568835487	10.2595040937797	10.2743586939655	9.6767180219061	10.3693707077636	10.2669313938726	10.2846306447446	0.692652685857517	0.0176992508720346
36190_at	6.67284418375715	6.31235778217282	6.54004111016879	6.41444693795017	6.77791683208105	6.91447334329948	6.48056487362913	6.11701146004406	6.49260098296499	6.47724402405948	6.2987881668366	6.84619508769027	-0.0153569589055058	0.547406920853668
36191_at	3.40527705597286	4.83383443624728	5.86254214219023	7.27165468246806	6.5350836321528	5.20236036170259	5.50186378423004	2.10381671142086	4.11955574611007	6.56709841232915	3.80284024782545	5.86872199692769	2.44754266621908	2.06588174910224
36192_at	12.6211083040462	12.0019639979979	11.7010329176286	11.688490359979	7.53610848168808	7.33914894174083	7.28155759636961	5.00954989074479	12.3115361510221	11.6947616388038	6.1455537435572	7.43762871171445	-0.616774512218278	1.29207496815725
36193_at	9.58676666703176	9.77634732621601	8.58769508392946	8.28448085631046	8.58203318567413	9.1592311901209	9.44070382826142	8.36797975810651	9.68155699662388	8.43608797011996	8.90434179318397	8.87063218789751	-1.24546902650392	-0.0337096052864556
36194_at	11.3033969616907	11.0403840512678	8.39086857874996	8.80990757756479	8.99062505577075	9.36837135357857	9.93791864921818	9.76501121726343	11.1718905064792	8.60038807815738	9.85146493324081	9.17949820467465	-2.57150242832184	-0.671966728566151
36195_at	8.87535628288985	8.48344444071577	8.25254064497453	7.78267556835443	7.86594579565963	7.01372240993169	7.30757715330577	7.31332494721596	8.67940036180281	8.01760810666448	7.31045105026086	7.43983410279566	-0.661792255138334	0.129383052534799
36196_at	11.3678915971823	11.6184126188048	10.7589958175023	10.6870168122473	8.46304503798653	8.94442171548384	7.92462837648098	8.37246728823158	11.4931521079935	10.7230063148748	8.14854783235628	8.70373337673519	-0.770145793118747	0.55518554437891
36197_at	8.53190622404814	8.27074384654633	4.85556989668471	7.09614998647204	8.7833721204726	8.6263471244094	8.98126912931924	8.96938323006108	8.40132503529724	5.97585994157837	8.97532617969016	8.704859622441	-2.42546509371886	-0.270466557249158
36198_at	11.649227337106	11.2506197483189	11.9159100661403	11.8803903187894	9.58609367685871	9.54559125952463	8.24767863266818	7.79157495038686	11.4499235427124	11.8981501924648	8.01962679152752	9.56584246819167	0.448226649752424	1.54621567666415
36199_at	9.54945218677518	9.80482334032959	9.24770129416727	9.03050192296766	12.0200021104277	11.9357733297403	11.691784584911	11.6460697520589	9.67713776355239	9.13910160856747	11.668927168485	11.977887720084	-0.538036154984923	0.308960551599045
362_at	10.7553163072706	11.1925003615844	9.87025099491906	9.85559359185825	7.73437329838011	7.19376740326381	7.83332878615528	7.62391929668371	10.9739083344275	9.86292229338865	7.72862404141949	7.46407035082196	-1.11098604103882	-0.264553690597533
36200_at	9.92448222510161	10.7370767455644	9.85548575400681	9.98387919311944	8.16823374967911	8.64811359317907	8.11945952266327	8.66037969204471	10.330779485333	9.91968247356312	8.38991960735399	8.40817367142909	-0.411097011769897	0.0182540640750943
36201_at	11.3005332795113	10.1017519407943	10.5420312634084	10.5184435873405	10.6916806326926	10.9509836888706	9.64203153375071	9.23508891825572	10.7011426101528	10.5302374253744	9.43856022600321	10.8213321607816	-0.170905184778375	1.38277193477839
36202_at	9.01654289327222	8.54074183372282	11.5099852797366	11.7038007150143	5.16979040723944	6.37832976467732	5.32821146124155	5.74085547552524	8.77864236349752	11.6068929973755	5.53453346838339	5.77406008595838	2.82825063387794	0.239526617574987
36203_at	9.4238333423776	8.97570649271501	10.3567095542184	10.6497026340387	10.3017384216455	10.5550339802324	9.4000699766971	9.32499055835567	9.19976991754631	10.5032060941286	9.36253026752638	10.428386200939	1.30343617658226	1.06585593341257
36204_at	10.5984099917178	10.5399348473955	10.8262528515965	10.8739762615977	10.7395038491785	10.8190231972672	10.4018069998492	10.39937149918	10.5691724195566	10.8501145565971	10.4005892495146	10.7792635232229	0.280942137040466	0.378674273708272
36205_at	8.33816256474758	8.23021796476084	7.7881580020292	7.94358491036995	8.33186303657433	8.03785196001747	7.66763078458927	7.52338248627038	8.28419026475421	7.86587145619957	7.59550663542982	8.1848574982959	-0.418318808554636	0.589350862866079
36206_at	6.20575503648049	6.06488546539202	7.5223813776816	7.72852949016538	6.80272578711911	7.33923625734625	6.9980869785783	6.23276664760748	6.13532025093626	7.62545543392349	6.61542681309289	7.07098102223268	1.49013518298723	0.455554209139793
36207_at	10.2173426111931	10.3480686303384	9.89265948199942	9.88744132017584	9.6013928064123	9.80719639695588	8.55282470850326	8.11565676302109	10.2827056207657	9.89005040108763	8.33424073576217	9.70429460168409	-0.392655219678113	1.37005386592192
36208_at	9.6494636225755	10.0303568879027	10.1380876810703	10.1302031077916	10.4378003270117	10.4517358817334	9.99289924566667	10.2035196171539	9.83991025523911	10.134145394431	10.0982094314103	10.4447681043725	0.294235139191844	0.346558672962281
36209_at	9.53007356420847	9.95823215598851	10.4757323582648	10.7126698684841	10.1585238177485	10.3281236298805	10.0636808321664	10.6859144799553	9.74415286009849	10.5942011133745	10.3747976560609	10.2433237238145	0.850048253275979	-0.131473932246344
36210_g_at	8.73175797248781	9.38850237647935	9.11708283230691	9.35366092705525	9.82356687382104	9.55601139453612	9.40095885289247	10.1986142002988	9.06013017448358	9.23537187968108	9.79978652659563	9.68978913417858	0.175241705197497	-0.10999739241705
36211_at	11.1596577666868	11.3786888412276	8.83383577049249	8.6365578217797	8.46378429603512	8.48311362571443	8.29190302943476	8.72804731852188	11.2691733039572	8.73519679613609	8.50997517397832	8.47344896087477	-2.5339765078211	-0.0365262131035458
36212_at	4.92522591005911	2.84243635447349	6.91981073889774	6.80768809344246	4.76779129423781	6.23732157424405	4.29929383981366	5.57405567311803	3.8838311322663	6.8637494161701	4.93667475646585	5.50255643424093	2.9799182839038	0.565881677775081
36213_at	5.69589082439885	7.37759400866821	6.46132905595415	7.67914866204241	8.55605364856929	7.86525279033795	6.04245624119679	6.50681336557696	6.53674241653353	7.07023885899828	6.27463480338688	8.21065321945362	0.533496442464749	1.93601841606674
36214_at	6.45428530661789	7.41977828658531	7.83916508305859	7.40163075406391	8.38462984697014	7.94558974512193	5.38586261924104	7.16152416571707	6.9370317966016	7.62039791856125	6.27369339247906	8.16510979604603	0.683366121959651	1.89141640356697
36215_at	10.9153205839896	9.95282881310746	11.6625059130298	11.7168605213685	7.05005960720053	7.05870248338714	7.59798418978443	6.48571031314293	10.4340746985485	11.6896832171991	7.04184725146368	7.05438104529383	1.25560851865061	0.0125337938301495
36216_at	5.90958692729225	4.77024140853406	8.20722186624959	8.98958812101024	7.68354324751879	5.5255862171476	5.40900457686906	7.15234167513838	5.33991416791316	8.59840499362991	6.28067312600372	6.60456473233319	3.25849082571676	0.323891606329472
36217_at	6.46590008704027	5.11267426310554	7.8669364384125	7.44266919444782	6.1504623324888	7.47880708235945	3.9329944931672	6.8732770456808	5.7892871750729	7.65480281643016	5.403135769424	6.81463470742413	1.86551564135726	1.41149893800012
36218_g_at	6.83759257846097	7.26611550516353	8.63727619001311	8.30775665577889	6.3993043661579	6.1624739879635	7.53933216771902	7.93688810530442	7.05185404181225	8.472516422896	7.73811013651172	6.2808891770607	1.42066238108375	-1.45722095945102
36219_at	6.13896046348626	5.33699537557102	5.90669307170351	6.48846530129791	7.80615619210034	8.43738573841213	5.65555371443443	6.50422407026449	5.73797791952864	6.19757918650071	6.07988889234946	8.12177096525623	0.459601266972065	2.04188207290677
36220_at	5.08361266427393	3.67293368741569	7.11489054449989	6.933737168945	6.33240211564942	4.54305831374226	4.07566561245869	3.7251388233783	4.37827317584481	7.02431385672245	3.90040221791849	5.43773021469584	2.64604068087764	1.53732799677735
36221_at	9.04277036375855	8.22287961971418	7.74294204449847	7.63656325814831	6.35356684189592	6.36598879873249	7.65138380729882	7.20454046307001	8.63282499173636	7.68975265132339	7.42796213518441	6.3597778203142	-0.943072340412971	-1.06818431487021
36222_at	9.43377698539734	9.00828118831351	10.3335102856896	9.53373597726987	7.67835447102034	9.6447621720477	8.41179096504219	9.05130901558096	9.22102908685543	9.93362313147971	8.73154999031157	8.66155832153402	0.712594044624284	-0.0699916687775577
36223_at	4.79674326188785	5.3122766108681	7.61731900819592	7.95681032600934	6.69489129423065	4.32389524461206	5.49297134030987	4.28702596675217	5.05450993637797	7.78706466710263	4.88999865353102	5.50939326942135	2.73255473072465	0.619394615890335
36224_g_at	9.79791518654687	9.03458332914061	11.3597541032902	11.5651498124308	9.56507313322869	9.43212670661709	5.8674557440591	7.01304461643952	9.41624925784374	11.4624519578605	6.44025018024931	9.49859991992289	2.04620270001677	3.05834973967358
36225_s_at	7.27283116668451	6.71577348538872	8.44499578300599	8.22319481139997	4.49353349871428	6.47981471677194	5.35532059564887	5.48138687013555	6.99430232603661	8.33409529720298	5.41835373289221	5.48667410774311	1.33979297116637	0.0683203748508943
36226_r_at	7.76417287998986	6.98836819693263	7.02096469989147	5.72581043864385	7.66213077916453	6.7738089298535	7.81376872451807	7.84716135675197	7.37627053846125	6.37338756926766	7.83046504063502	7.21796985450901	-1.00288296919359	-0.612495186126008
36227_at	7.9557192147472	6.50096058094067	7.38339721722707	7.69020538795403	7.71815698623914	8.3785798159378	8.764463753032	9.07708417133633	7.22833989784394	7.53680130259055	8.92077396218417	8.04836840108847	0.308461404746614	-0.872405561095697
36228_at	6.73763367591877	5.33594558179529	7.15052149470529	7.01374795478455	8.30865328968694	7.47119623306697	9.7638935488145	10.1270980410004	6.03678962885703	7.08213472474492	9.94549579490743	7.88992476137696	1.04534509588789	-2.05557103353047
36229_at	6.02164963659403	7.25926841841978	6.55799349194816	5.8425136865102	7.45737574087447	6.93686880907163	7.42771559942247	7.83291310099106	6.64045902750691	6.20025358922918	7.63031435020677	7.19712227497305	-0.440205438277727	-0.43319207523372
36230_at	6.66086109424902	5.89157704205465	7.38823672237761	5.91548917551755	7.47565828038882	7.36256766763031	7.05369188832486	7.75704444515209	6.27621906815184	6.65186294894758	7.40536816673848	7.41911297400956	0.375643880795744	0.0137448072710846
36231_at	9.39605998459142	9.54244193142856	8.57798953705143	8.23245491392449	8.91737707006243	8.37350300139565	9.16191828821233	9.70278912554266	9.46925095800999	8.40522222548796	9.43235370687749	8.64544003572904	-1.06402873252203	-0.786913671148454
36232_at	5.87450042451236	7.05808916468423	7.7163523660925	7.50389513959977	4.69990129158974	4.40428319732425	4.96159813757812	5.01607089717006	6.46629479459829	7.61012375284614	4.98883451737409	4.552092244457	1.14382895824785	-0.436742272917094
36233_at	5.09247050029087	6.15692653172114	5.29457779455103	5.63257795074713	8.63637330275204	8.47061046207696	8.74954569397517	8.66815264682404	5.62469851600601	5.46357787264908	8.70884917039961	8.5534918824145	-0.161120643356929	-0.155357287985108
36234_at	5.43798635824326	4.6379395014851	8.39887380889663	8.77550986662053	5.56457792668405	6.11294697178002	4.775615264216	6.27788597427441	5.03796292986418	8.58719183775858	5.5267506192452	5.83876244923204	3.5492289078944	0.312011829986835
